counter,Session.ID,FailingMethod,Question.ID,Answer.duration_seconds,Answer.timestamp,Answer.confidence,Answer.difficulty,TP,TN,FN,FP,Answer.option,Answer.order,Answer.explanation,Code.LOC,Code.complexity,Worker.ID,Worker.score,Worker.profession,Worker.yearsOfExperience,Worker.age,Worker.gender,Worker.whereLearnedToCode,Worker.country,Worker.programmingLanguage
874,577eI1i4e510,HIT04_7,63,1910.735,Fri 2015 Jul 10 13:13:20.57,4,3,0,1,0,0,NO,1,"the logic of line 313 looks correct and follows the same pattern as similar lines throughout the procedure; ofc it's impossible to really understand how the code will behave without running it and inspecting the variables; also; this whole question is ill-defined because we have not been given a definition for s.add() taking two parameters; what does the ""3.0"" parameter signify?  what is the code for the add() method when two parameters are given?",1,1,1493Ai0E9A4-49,4,Professional_Developer,35,42,Male,High School;University,USA,python; c++
879,60aI-2A0c29-6,HIT04_7,63,171.902,Sat 2015 Jul 11 12:09:45.95,2,2,0,1,0,0,NO,1,The Variable MinEnd is the long Data Type it can't have type of Date Object values so the Failure might be accorded ,1,1,20iA3a-7c0-89:98iC3e-9a0-9-6:82Ig0g4c090,5,Professional_Developer,2,27,Male,University,India,C++
882,690aI0i-9E-5-5-6,HIT04_7,67,382.774,Tue 2015 Jul 07 11:15:16.42,3,4,0,1,0,0,NO,1,The error stated is about Assertion and so cannot be because of maxEnd. The variable assigned is not related to the function called.,1,1,515AA4c-5g-9-77,4,Professional_Developer,12,28,Female,High School;University;Web;Other,India,VB.net
885,638ea1c-9g-5-3-5,HIT04_7,67,728.714,Tue 2015 Jul 07 13:20:11.09,3,4,0,1,0,0,NO,1,"Don't have enough code - missing definition of TimePeriodValues and the ""add"" function called by the code above.",1,1,807iG4c-8c-64-7,5,Professional_Developer,35,57,Female,High School;University,US,Java
889,664Gi5G5A82-4,HIT04_7,67,5121.082,Wed 2015 Jul 08 12:29:35.98,3,3,0,1,0,0,NO,1,There was no issue with maxEnd as a variable.     Try printing getClass() for each object. Chances are that one is an Integer while the other is a Long. Or perhaps one is a String. Anyway; they are two different objects that have the same toString() representation; but are not equal because their classes are incompatible. ,1,1,892CA6a-8c802:759GA-8a-5a-285,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
899,68ic-4C-3c-3-6-9,HIT04_7,67,93.66,Fri 2015 Jul 10 21:26:04.69,4,2,0,1,0,0,NO,3,There shouldn't be an assertion error tripped when there is a variable assignment.  This would probably be triggered based on how the stacked methods are working with the returned objects or values.  The methods should actually be reviewed and not so much of the variables holding the end calculations.,1,1,45ea8E6e0-10:95cg-5I0I151,4,Professional_Developer,22,37,Male,High School;University;Web,United States,C#; PL/SQL; SQL; Java; JavaScript; PHP
902,690aI0i-9E-5-5-6,HIT04_7,54,293.515,Tue 2015 Jul 07 11:20:09.94,4,5,0,1,0,0,NO,2,Every variable is defined; so there should not be any issue.,3,2,515AA4c-5g-9-77,4,Professional_Developer,12,28,Female,High School;University;Web;Other,India,VB.net
905,638ea1c-9g-5-3-5,HIT04_7,54,178.608,Tue 2015 Jul 07 13:23:09.70,0,4,0,0,0,0,IDK,2,"Don't have enough information - need definition of TimePeriodValues and need code for ""add"" function being called above.",3,2,807iG4c-8c-64-7,5,Professional_Developer,35,57,Female,High School;University,US,Java
908,664Gi5G5A82-4,HIT04_7,54,96.217,Wed 2015 Jul 08 12:31:12.20,4,3,0,1,0,0,NO,2,The conditional clause between lines 290 and 292 goes perfect. Try printing getClass() for each object. ,3,2,892CA6a-8c802:759GA-8a-5a-285,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
920,27IC9G9C572,HIT04_7,54,96.628,Sun 2015 Jul 12 10:55:58.45,3,3,0,1,0,0,NO,1,yes it related the failure middle < minMiddle the statement always false in the program ,3,2,20ca-1G-6C-3-7-3:10AE4G-4a370:46AI8G-4A8-2-2,5,Professional_Developer,2,25,Male,University,india,java
922,693ec4I4C8-47,HIT04_7,51,247.431,Tue 2015 Jul 07 11:13:47.73,2,2,0,1,0,0,NO,2,In my point of view; veritable 'e' is not an issue for this error.,1,1,507CG0A-2i1-4-3,5,Professional_Developer,7,35,Male,University;Web,India,Java; Python
923,680ia-6e6a-9-7-9,HIT04_7,51,189.639,Tue 2015 Jul 07 11:32:04.89,4,3,0,0,0,1,YES,2,I guess there might be an issue as because the compiler takes it as a keyword. ,1,1,433Ae7e8c5-90,5,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
924,667Ae-9A-7e4-3-4,HIT04_7,51,70.195,Tue 2015 Jul 07 12:02:15.20,3,3,0,1,0,0,NO,2,I do not think there should be an issue because it is declared and defined.,1,1,651iA8E0i-867,5,Professional_Developer,10,30,Male,University,United States,JavaScript
926,628Gi-9g-7A-1-8-9,HIT04_7,51,28.902,Tue 2015 Jul 07 13:18:24.68,4,3,0,1,0,0,NO,2,there is no issue in that,1,1,1535eC4G4g-8-85:827Ca-4g2e-90-5,5,Professional_Developer,1,25,Male,University,India,JAVA
927,615gg-1A-3E-7-4-9,HIT04_7,51,117.974,Tue 2015 Jul 07 14:06:44.87,5,2,0,1,0,0,NO,2,e looks to be defined correctly; and used within its scope.,1,1,893ec6i-1a-49-2,4,Professional_Developer,17,32,Male,High School;University;Web;Other Books,USA,Javascript
929,680ia-6e6a-9-7-9,HIT04_7,51,241.752,Wed 2015 Jul 08 09:18:43.07,5,2,0,1,0,0,NO,2,None; aside from the proper naming of variables; they are used as expected. There should be no effect with the assertion test. The reason it fails is that the test is expecting a value of 1 but was returned with a different value. ,1,1,103Ee-8a6i-3-7-8:873AG0a3i770,4,Professional_Developer,10,35,Male,University;Other Work,United States of America,Java; PL/SQL
936,576cE-1E-6i518,HIT04_7,51,185.829,Fri 2015 Jul 10 13:19:41.16,0,4,0,0,0,0,IDK,2,"This function ""getMaxMiddleIndex()"" is not called anywhere in the code block.",1,1,1504ic8g0I130:312cI-5a9I-1-82:10eG-8i5a-618,5,Professional_Developer,8,33,Male,Web,India,C#
937,563aC-9g7I-1-77,HIT04_7,51,61.868,Fri 2015 Jul 10 14:51:43.53,5,2,0,1,0,0,NO,2,Again; this e from 287 is part of calculating the minMiddleIndex not the maxMiddleIndex.,1,1,1592Eg1I-7A9-5-4,5,Professional_Developer,12,30,Male,High School;University;Web,United States,Java
940,44ec-2c3i246,HIT04_7,51,136.807,Sat 2015 Jul 11 20:02:15.05,3,3,0,0,0,1,YES,2,I believe the variable e is a reserved variable. used in throws,1,1,24cc-9i1a-4-81,3,Professional_Developer,10,52,Male,University,USA,Java; SQL
942,690aI0i-9E-5-5-6,HIT04_7,41,348.567,Tue 2015 Jul 07 11:25:58.51,0,5,0,0,0,0,IDK,3,The assignment of minStart is complex and could be wrong. But it could not be related to the error diaplayed.,1,1,515AA4c-5g-9-77,4,Professional_Developer,12,28,Female,High School;University;Web;Other,India,VB.net
945,638ea1c-9g-5-3-5,HIT04_7,41,33.069,Tue 2015 Jul 07 13:23:42.77,2,4,0,1,0,0,NO,3,"Don't have enough information - need definition of TimePeriodValues and need code for ""add"" function being called above.",1,1,807iG4c-8c-64-7,5,Professional_Developer,35,57,Female,High School;University,US,Java
949,664Gi5G5A82-4,HIT04_7,41,1433.843,Wed 2015 Jul 08 12:55:06.04,4,4,0,1,0,0,NO,3,I guess it returns a String.     Expecting to add something that's already there? You chose to use assertEquals(Object; Object) when you could have done something like assertEquals(String msg; Object; Object). It did what it should do; which is to say String != Integer (or int).,1,1,892CA6a-8c802:759GA-8a-5a-285,4,Professional_Developer,6,31,Female,University;Web,INDIA,PHP;MySQL
958,60aI-2A0c29-6,HIT04_7,41,135.666,Sat 2015 Jul 11 12:14:29.93,3,3,0,1,0,0,NO,3,The long minStart var can't hold the getDataItem values it type not clearly known then the Failure may be accrued ,1,1,20iA3a-7c0-89:98iC3e-9a0-9-6:82Ig0g4c090,5,Professional_Developer,2,27,Male,University,India,C++
962,655gG7c6g5-6-6,HIT04_7,50,21.95,Tue 2015 Jul 07 12:45:54.24,4,2,0,1,0,0,NO,2,s.getMaxMiddleIndex() is 3 by the time it gets to the assertEquals test rather than the expected value of 1. Problem is lines 299 and 301 where minMiddleIndex is used accidentally. Classic copy paste error. There may be another issue of course. Can't tell without fixing that glaring one.,2,2,27Ei-8i0A-3-59:15cG-7i7C996,3,Professional_Developer,23,44,Male,High School;University,USA,RPG; Visual Basic
966,668AG3I-8E4-73,HIT04_7,50,54.318,Wed 2015 Jul 08 10:57:32.77,4,4,0,0,0,1,YES,2,The type returned by the function is different from the variable to which it is assigned,2,2,939aC8g5A220,4,Professional_Developer,15,37,Female,University,India,php
968,642ca1i-2C4-72,HIT04_7,50,169.062,Wed 2015 Jul 08 13:32:19.65,5,4,0,1,0,0,NO,2,These are valid attributes.,2,2,1013GI0e-3C-869,3,Professional_Developer,5,30,Female,University,India,Java
969,629II-4G5A1-59,HIT04_7,50,107.294,Wed 2015 Jul 08 16:03:52.48,3,4,0,1,0,0,NO,2,No because it is getting a valid value from the minMiddleIndex variable.,2,2,9gG8A-6g-1-55:601eI7I-3a-5-5-6,4,Professional_Developer,5,30,Male,University,United States,C#
971,577eI1i4e510,HIT04_7,50,563.106,Fri 2015 Jul 10 13:22:43.67,4,3,0,1,0,0,NO,2,"again the logic seems correct; in English it says; ""get the time of the start of the period that has the minimum middle value""; this assumes minMiddleIndex correctly points to the period that has the minimum middle value; there could be some implementation-specific issues with how the various methods are being called (for example; how do I know that getTime() returns an integer?) but the logic is correct",2,2,1493Ai0E9A4-49,4,Professional_Developer,35,42,Male,High School;University,USA,python; c++
975,62Ac7C-4C19-6,HIT04_7,50,89.735,Fri 2015 Jul 10 22:23:37.03,5,3,0,1,0,0,NO,2,This code is fine and not causing the failure.,2,2,91Ca-7G6e-5-5-6,4,Professional_Developer,25,53,Male,University,US,perl; c; javascript; php
982,693ec4I4C8-47,HIT04_7,38,163.008,Tue 2015 Jul 07 11:16:30.74,3,3,0,1,0,0,NO,3,No there is definitely no issue.,1,1,507CG0A-2i1-4-3,5,Professional_Developer,7,35,Male,University;Web,India,Java; Python
983,667Ae-9A-7e4-3-4,HIT04_7,38,66.048,Tue 2015 Jul 07 12:03:21.25,2,4,0,1,0,0,NO,3,I do not think there should be an issue on this line.  The method chaining looks okay.,1,1,651iA8E0i-867,5,Professional_Developer,10,30,Male,University,United States,JavaScript
985,628Gi-9g-7A-1-8-9,HIT04_7,38,28.936,Tue 2015 Jul 07 13:18:53.62,2,4,0,0,0,1,YES,3,yes there is an issue in that line,1,1,1535eC4G4g-8-85:827Ca-4g2e-90-5,5,Professional_Developer,1,25,Male,University,India,JAVA
986,615gg-1A-3E-7-4-9,HIT04_7,38,61.578,Tue 2015 Jul 07 14:07:46.45,4,2,0,1,0,0,NO,3,These method invocations appear consistent with other method invocations on a period object.,1,1,893ec6i-1a-49-2,4,Professional_Developer,17,32,Male,High School;University;Web;Other Books,USA,Javascript
988,680ia-6e6a-9-7-9,HIT04_7,38,203.978,Wed 2015 Jul 08 09:22:07.04,5,3,0,1,0,0,NO,3,None; there should be no issue with the assertion condition. The only problem that I can see is that if the TimePeriod value being passed is null; it will result into a null pointer exception but will affect the assertion condition since this will happen before the assertion starts. The only reason the assertion fails is that it is expecting a value of 1 but was returned with a different value.,1,1,103Ee-8a6i-3-7-8:873AG0a3i770,4,Professional_Developer,10,35,Male,University;Other Work,United States of America,Java; PL/SQL
995,576cE-1E-6i518,HIT04_7,38,62.667,Fri 2015 Jul 10 13:20:43.83,0,3,0,0,0,0,IDK,3,This function is not called anywhere in the code block ....,1,1,1504ic8g0I130:312cI-5a9I-1-82:10eG-8i5a-618,5,Professional_Developer,8,33,Male,Web,India,C#
996,563aC-9g7I-1-77,HIT04_7,38,92.322,Fri 2015 Jul 10 14:53:15.85,3,2,0,1,0,0,NO,3,Looks like the right calculation.,1,1,1592Eg1I-7A9-5-4,5,Professional_Developer,12,30,Male,High School;University;Web,United States,Java
998,62Ac7C-4C19-6,HIT04_7,38,57.376,Fri 2015 Jul 10 22:24:34.40,5,3,0,1,0,0,NO,3,That is not the problem.,1,1,91Ca-7G6e-5-5-6,4,Professional_Developer,25,53,Male,University,US,perl; c; javascript; php
1001,704Gg4A7e-5-33,HIT04_7,66,540.387,Tue 2015 Jul 07 10:49:04.46,3,4,0,1,0,0,NO,1,I would say lines the part of the method that set the maxEndIndex (lines 323-332) are not related to this; at least directly. The assertion that is failing is evaluating the maxMiddleIndex; which is set at 298-310.,10,4,21Ig2A-5e0-88:292CE-5a2c86-4:60ei9e-5I04-3,4,Professional_Developer,12,27,Male,High School;University;Web,United States,C#; Python
1002,691IA-5C6I-71-3,HIT04_7,66,134.787,Tue 2015 Jul 07 11:08:18.96,3,3,0,1,0,0,NO,1,It looks like this conditional is just checking for the time range and making sure it falls within a certain time. I don't think that would cause the assertion to be incorrect.,10,4,358ig-7C7C5-1-2:10EI0c-3A0-3-9,5,Professional_Developer,5,32,Male,University,USA,SQL
1005,613gE-9c7a007,HIT04_7,66,119.002,Tue 2015 Jul 07 13:56:23.38,4,4,0,0,0,1,YES,1,Some issues in that lines,10,4,21cI-1i9c-41-7,5,Professional_Developer,8,27,Female,University;Web,India,C; Java
1009,639AI-1g6G808,HIT04_7,66,1651.735,Wed 2015 Jul 08 14:17:08.84,5,3,0,1,0,0,NO,1,assertion(1; s.getMaxMiddleIndex()); where as between lines 323 and 332; is (this.maxEndIndex >= 0),10,4,101GC1i5g-7-61:1008II-5a4e60-9:110gg-3i2G-6-94,5,Professional_Developer,15,35,Male,University;Web;Other Private Institute,INDIA,Java
1013,587Cg8i0E1-33,HIT04_7,66,321.888,Fri 2015 Jul 10 05:02:09.41,4,2,0,1,0,0,NO,1,The test is getMaxMiddleIndex(); line 323-line 332 seems to get maxEndIndex,10,4,1418aA4E-4c5-34,4,Professional_Developer,10,30,Male,University;Web,USA,Python
1015,561Ge9A7g8-97,HIT04_7,66,621.286,Fri 2015 Jul 10 15:13:45.50,4,2,0,1,0,0,NO,1,Since the assert was on Middle Index; the EndIndex is irrelevant to the discussion altogether.,10,4,1591gc8E-5I9-17,3,Professional_Developer,10,40,Male,High School;University,USA,SQL (Teradata/MS-SQL)
1025,661aC-8a7g-21-7,HIT04_7,57,1210.426,Tue 2015 Jul 07 12:27:03.57,5,2,0,1,0,0,NO,1,we are doing assertEquals(1; s.getMaxMiddleIndex()); which should give us an AssertionFailedError  if we did assertEquals(3; s.getMaxMiddleIndex()); than it would work,2,2,11IC-3a0E1-10:322iA-8I0A31-6:671Ca6c4e-5-9-9,4,Professional_Developer,20,45,Male,University,US,Java; JEE
1027,635iI1a-2A2-53,HIT04_7,57,523.733,Tue 2015 Jul 07 13:20:30.82,5,2,0,0,0,1,YES,1,"The method call on line 299 and on line 301 are being invocated on the wrong object. The object should be ""this.maxMiddleIndex"" instead of ""this.minMiddleIndex"".",2,2,815aA-9g-4e44-8:182Ae3g-6i-30-5,5,Professional_Developer,5,29,Male,University;Other On the job,USA,Python; SQL; Java
1032,635iI1a-2A2-53,HIT04_7,57,269.434,Wed 2015 Jul 08 14:39:55.06,4,3,0,0,0,1,YES,1,You're initializing assertEquals to believe the count will be one; while the actual count is three.  You need to change the 1 to a 3 on assertEquals.,2,2,1059Ec7i-9C0-64,5,Professional_Developer,19,31,Male,Web;Other Self Taught,United States,PHP; CSS3; HTML5; JavaScript; C#
1035,583aC0A0G970,HIT04_7,57,353.288,Fri 2015 Jul 10 12:15:04.87,3,4,0,0,0,1,YES,1,In the code; in the previous if; you are checking whether maxIndex is greater than 0; but then using MinIndex(L 298). You should check; before calling that code; whether it's within index. ,2,2,66AC-5a0g-47-9:1443IA-7C-6e967,5,Professional_Developer,17,39,Male,University;Web,USA,C#; VB.NET; Java
1036,570AE-2a-8g-751,HIT04_7,57,189.265,Fri 2015 Jul 10 13:40:00.87,3,4,0,0,0,1,YES,1,parameter for s is already set for 3 but expected value 1 so there is an issue,2,2,1535eC4G4g-8-85:827Ca-4g2e-90-5,5,Professional_Developer,1,25,Male,University,India,JAVA
1039,66Ca0C2e-63-1,HIT04_7,57,100.98,Sat 2015 Jul 11 10:10:01.24,4,4,0,0,0,1,YES,1,low version jdk not support,2,2,20ca-1G-6C-3-7-3:10AE4G-4a370:46AI8G-4A8-2-2,5,Professional_Developer,2,25,Male,University,india,java
1042,655gG7c6g5-6-6,HIT04_7,37,16.05,Tue 2015 Jul 07 12:46:10.29,4,2,0,1,0,0,NO,3,s.getMaxMiddleIndex() is 3 by the time it gets to the assertEquals test rather than the expected value of 1. Problem is lines 299 and 301 where minMiddleIndex is used accidentally. Classic copy paste error. There may be another issue of course. Can't tell without fixing that glaring one.,1,1,27Ei-8i0A-3-59:15cG-7i7C996,3,Professional_Developer,23,44,Male,High School;University,USA,RPG; Visual Basic
1046,668AG3I-8E4-73,HIT04_7,37,42.437,Wed 2015 Jul 08 10:58:15.21,3,3,0,1,0,0,NO,3,Because the two variables are of same type,1,1,939aC8g5A220,4,Professional_Developer,15,37,Female,University,India,php
1048,642ca1i-2C4-72,HIT04_7,37,48.807,Wed 2015 Jul 08 13:33:08.46,5,4,0,1,0,0,NO,3,It only take the value assigned and compares.,1,1,1013GI0e-3C-869,3,Professional_Developer,5,30,Female,University,India,Java
1049,629II-4G5A1-59,HIT04_7,37,81.221,Wed 2015 Jul 08 16:05:13.70,5,3,0,1,0,0,NO,3,No because end is a valid variable and the value getting assigned to it is a valid long.,1,1,9gG8A-6g-1-55:601eI7I-3a-5-5-6,4,Professional_Developer,5,30,Male,University,United States,C#
1051,577eI1i4e510,HIT04_7,37,401.687,Fri 2015 Jul 10 13:29:25.36,4,3,0,1,0,0,NO,3,line 259 is very simple and there's no way for it to be wrong assuming that the methods involved are being invoked correctly; but without being given a definition of getEnd() and getTime() there's no way for me to evaluate that; we have to assume that period is not null; that getEnd() returns some object that has a getTime() method; and that getTime() returns something that can be properly converted into a long,1,1,1493Ai0E9A4-49,4,Professional_Developer,35,42,Male,High School;University,USA,python; c++
1054,75gC-3i1i06-2,HIT04_7,37,135.838,Fri 2015 Jul 10 20:51:10.81,5,2,0,1,0,0,NO,3,That looks like the correct way to get the milliseconds of the end time.,1,1,28Gc-2i-9C-18-2:442cA-6G6i-749,4,Professional_Developer,14,36,Female,University,USA,c++
1055,64AA-7C1e0-89,HIT04_7,37,271.678,Sat 2015 Jul 11 11:28:26.70,5,4,0,0,0,1,YES,3,Yes; the end variable is one of the values used to determine the value for the middle variable which in turn is very necessary to determine the value of maxMiddleIndex variable. In terms of issue if it is causing any error in the code; there should be none. The error encountered is a result of a condition where the expected value is different from the actual value. ,1,1,33IE-8g0A9-7-8,5,Professional_Developer,8,35,Male,University;Web;Other Work,United States of America,Java; PHP
1056,53IA-2C-3i-80-7,HIT04_7,37,178.332,Sat 2015 Jul 11 13:45:12.33,0,2,0,0,0,0,IDK,2,Sorry. I don't know. ,1,1,108Eg9e-4i-5-42,5,Professional_Developer,3,33,Male,High School,INDIA,C#
1057,46CG5G7I-956,HIT04_7,37,61.088,Sat 2015 Jul 11 19:42:58.27,2,1,0,1,0,0,NO,3,The assignment looks correct.,1,1,14Gg6e1I7-56,5,Professional_Developer,28,52,Male,University;Other On the job,USA,C++; C#; Javascript; Python
1058,36cG-8a-6a005,HIT04_7,37,139.63,Sat 2015 Jul 11 21:47:36.80,4,3,0,1,0,0,NO,3,"The ""end"" variable is also not the problem; because it is only defined but never used in this test case.",1,1,57Ai4C-7E67-1,5,Professional_Developer,6,29,Female,University;Other On the job,United States,C++
1064,661aC-8a7g-21-7,HIT04_7,44,133.653,Tue 2015 Jul 07 12:29:17.22,5,2,0,1,0,0,NO,2,we are doing assertEquals(1; s.getMaxMiddleIndex()); which should give us an AssertionFailedError. if we did assertEquals(3; s.getMaxMiddleIndex()); than it would work,10,4,11IC-3a0E1-10:322iA-8I0A31-6:671Ca6c4e-5-9-9,4,Professional_Developer,20,45,Male,University,US,Java; JEE
